Period Name,Ward Description,Product Description,Quantity
 15-Jul-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
 17-Jul-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),30.00
 31-Jul-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
 14-Jul-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),7.00
 10-Jul-2014,Intensive Care Unit,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 30-Jul-2014,Intensive Care Unit,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),30.00
 23-Jul-2014,Intensive Care Unit,Ethambutol 100mg Tablet (56),48.00
 28-Jul-2014,Intensive Care Unit,Sulfamethoxazole 400mg Trimethoprim 80mg  Ampoule (5 x 5mL),5.00
 11-Jul-2014,Intensive Care Unit,Albendazole 200mg Tablet: Chewable (6),2.00
 01-Jul-2014,Intensive Care Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 29-Jul-2014,Intensive Care Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 29-Jul-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),10.00
 01-Jul-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),10.00
 08-Jul-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),15.00
 15-Jul-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),20.00
 22-Jul-2014,Intensive Care Unit,Azithromycin 500mg Vial (1),2.00
 01-Jul-2014,Intensive Care Unit,Azithromycin 500mg Tablet (3),3.00
 29-Jul-2014,Intensive Care Unit,Azithromycin 500mg Tablet (3),6.00
 22-Jul-2014,Intensive Care Unit,Benzylpenicillin 600mg Vial (1),10.00
 29-Jul-2014,Intensive Care Unit,Benzylpenicillin 600mg Vial (1),10.00
 01-Jul-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),15.00
 08-Jul-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),10.00
 15-Jul-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),20.00
 21-Jul-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),20.00
 29-Jul-2014,Intensive Care Unit,Ceftriaxone 1g Vial (1),10.00
 29-Jul-2014,Intensive Care Unit,Cephalexin 500mg Capsule (20),20.00
 22-Jul-2014,Intensive Care Unit,Cephazolin 1g Vial (10),10.00
 29-Jul-2014,Intensive Care Unit,Cephazolin 1g Vial (10),20.00
 01-Jul-2014,Intensive Care Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 08-Jul-2014,Intensive Care Unit,Chloramphenicol 0.5% (5mg/mL) Eye Drop (10mL),1.00
 01-Jul-2014,Intensive Care Unit,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 22-Jul-2014,Intensive Care Unit,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 29-Jul-2014,Intensive Care Unit,Doxycycline 100mg Tablet (7),7.00
 22-Jul-2014,Intensive Care Unit,Erythromycin Lactobionate 1g Vial (1),2.00
 29-Jul-2014,Intensive Care Unit,Lincomycin 600mg/2mL Vial (5),5.00
 15-Jul-2014,Intensive Care Unit,Meropenem 1g Vial (5),10.00
 22-Jul-2014,Intensive Care Unit,Meropenem 1g Vial (5),14.00
 29-Jul-2014,Intensive Care Unit,Meropenem 1g Vial (5),5.00
 01-Jul-2014,Intensive Care Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 22-Jul-2014,Intensive Care Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 29-Jul-2014,Intensive Care Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 08-Jul-2014,Intensive Care Unit,Moxifloxacin 400mg Tablet (5),5.00
 01-Jul-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),1.00
 08-Jul-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),2.00
 15-Jul-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),1.00
 29-Jul-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion (1),2.00
 08-Jul-2014,Intensive Care Unit,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 15-Jul-2014,Intensive Care Unit,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 22-Jul-2014,Intensive Care Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 08-Jul-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),50.00
 15-Jul-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),20.00
 22-Jul-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 29-Jul-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),10.00
 29-Jul-2014,Intensive Care Unit,Roxithromycin 150mg Tablet (10),10.00
 29-Jul-2014,Intensive Care Unit,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 08-Jul-2014,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 01-Jul-2014,Intensive Care Unit,Vancomycin 1g Vial (1),5.00
 08-Jul-2014,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 15-Jul-2014,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 22-Jul-2014,Intensive Care Unit,Vancomycin 1g Vial (1),20.00
 22-Jul-2014,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 10-Jul-2014,Maude Bellas Maternity Ward,Roxithromycin 150mg Tablet (10),10.00
 09-Jul-2014,Maude Bellas Maternity Ward,Azithromycin 500mg Vial (1),3.00
 30-Jul-2014,Maude Bellas Maternity Ward,Erythromycin Ethyl Succinate 400mg Tablet (25),1.00
 21-Jul-2014,Maude Bellas Maternity Ward,Flucloxacillin 500mg Capsule (24),24.00
 17-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Vial (5),5.00
 03-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial (10),10.00
 17-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial (10),10.00
 10-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),40.00
 24-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule (20),20.00
 17-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 24-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 03-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 10-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 17-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 24-Jul-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 03-Jul-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 10-Jul-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 24-Jul-2014,Maude Bellas Maternity Ward,Benzylpenicillin 1.2g Vial (1),5.00
 10-Jul-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial (1),5.00
 17-Jul-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial (1),5.00
 09-Jul-2014,Maude Bellas Maternity Ward,Ceftriaxone 1g Vial (1),4.00
 03-Jul-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),60.00
 24-Jul-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),20.00
 31-Jul-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule (20),40.00
 03-Jul-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),20.00
 17-Jul-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),10.00
 24-Jul-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),10.00
 31-Jul-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial (10),10.00
 03-Jul-2014,Maude Bellas Maternity Ward,Clotrimazole 1% (10mg/g) Vaginal Cream (35g),1.00
 10-Jul-2014,Maude Bellas Maternity Ward,Clotrimazole 1% (10mg/g) Vaginal Cream (35g),1.00
 17-Jul-2014,Maude Bellas Maternity Ward,Clotrimazole 1% (10mg/g) Vaginal Cream (35g),1.00
 14-Jul-2014,Maude Bellas Maternity Ward,Erythromycin Lactobionate 1g Vial (1),1.00
 03-Jul-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule (50),5.00
 10-Jul-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule (50),5.00
 03-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 10-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 17-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 24-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 31-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 31-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion (10),10.00
 03-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),21.00
 10-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 24-Jul-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet (21),42.00
 24-Jul-2014,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet (7),7.00
 15-Aug-2014,Acute Medical Unit,Aciclovir 500mg Vial (5),25.00
 05-Aug-2014,Acute Medical Unit,Meropenem 500mg Vial (5),10.00
 18-Aug-2014,Acute Medical Unit,Moxifloxacin 400mg Tablet (5),5.00
 07-Aug-2014,Acute Medical Unit,Mebendazole 100mg Tablet (2),1.00
 04-Aug-2014,Acute Medical Unit,Aciclovir 800mg Tablet (35),35.00
 01-Aug-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),10.00
 08-Aug-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),10.00
 14-Aug-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),10.00
 21-Aug-2014,Acute Medical Unit,Amoxycillin 1g Vial (10),10.00
 21-Aug-2014,Acute Medical Unit,Amoxycillin 500mg Capsule (20),40.00
 14-Aug-2014,Acute Medical Unit,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 13-Aug-2014,Acute Medical Unit,Azithromycin 500mg/10mL Vial (10),10.00
 14-Aug-2014,Acute Medical Unit,Azithromycin 500mg/10mL Vial (10),10.00
 21-Aug-2014,Acute Medical Unit,Azithromycin 500mg/10mL Vial (10),20.00
 14-Aug-2014,Acute Medical Unit,Azithromycin 500mg Tablet (3),3.00
 21-Aug-2014,Acute Medical Unit,Azithromycin 500mg Tablet (3),3.00
 21-Aug-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),20.00
 29-Aug-2014,Acute Medical Unit,Benzylpenicillin 1.2g Vial (1),5.00
 29-Aug-2014,Acute Medical Unit,Ceftriaxone 1g Vial (5),5.00
 01-Aug-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),10.00
 08-Aug-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),15.00
 14-Aug-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),10.00
 21-Aug-2014,Acute Medical Unit,Ceftriaxone 1g Vial (1),20.00
 21-Aug-2014,Acute Medical Unit,Cephazolin 1g Vial (10),20.00
 01-Aug-2014,Acute Medical Unit,Clotrimazole 1% (10mg/g) Cream (20g),2.00
 21-Aug-2014,Acute Medical Unit,Clotrimazole 1% (10mg/g) Cream (20g),3.00
 21-Aug-2014,Acute Medical Unit,Dicloxacillin 500mg Capsule (24),24.00
 01-Aug-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),7.00
 08-Aug-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),7.00
 14-Aug-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),21.00
 21-Aug-2014,Acute Medical Unit,Doxycycline 100mg Tablet (7),56.00
 01-Aug-2014,Acute Medical Unit,Flucloxacillin 1g Vial (10),20.00
 08-Aug-2014,Acute Medical Unit,Flucloxacillin 1g Vial (10),20.00
 14-Aug-2014,Acute Medical Unit,Flucloxacillin 1g Vial (10),10.00
 21-Aug-2014,Acute Medical Unit,Flucloxacillin 1g Vial (10),10.00
 21-Aug-2014,Acute Medical Unit,Gentamicin 80mg/2mL Ampoule (50),10.00
 05-Aug-2014,Acute Medical Unit,Lincomycin 600mg/2mL Vial (5),10.00
 21-Aug-2014,Acute Medical Unit,Lincomycin 600mg/2mL Vial (5),5.00
 01-Aug-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 08-Aug-2014,Acute Medical Unit,Metronidazole 500mg/100mL Infusion (10),10.00
 21-Aug-2014,Acute Medical Unit,Metronidazole 200mg Tablet (21),21.00
 14-Aug-2014,Acute Medical Unit,Metronidazole 400mg Tablet (21),21.00
 01-Aug-2014,Acute Medical Unit,Norfloxacin 400mg Tablet (14),14.00
 01-Aug-2014,Acute Medical Unit,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 01-Aug-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),23.00
 08-Aug-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 14-Aug-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),12.00
 21-Aug-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial (1),30.00
 14-Aug-2014,Acute Medical Unit,Roxithromycin 150mg Tablet (10),20.00
 01-Aug-2014,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 25-Aug-2014,Benson Medical Ward,Meropenem 500mg Vial (5),10.00
 19-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 18-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),2.00
 06-Aug-2014,Benson Medical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),20.00
 15-Aug-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 27-Aug-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),5.00
 07-Aug-2014,Benson Medical Ward,Hexamine Hippurate 1g Tablet (100),14.00
 21-Aug-2014,Benson Medical Ward,Clotrimazole 1% Cream (10g) Clotrimazole Pessary 500mg (1)  Pack (1),1.00
 06-Aug-2014,Benson Medical Ward,Hexamine Hippurate 1g Tablet (100),7.00
 26-Aug-2014,Benson Medical Ward,Cefuroxime 250mg Tablet (14),14.00
 06-Aug-2014,Benson Medical Ward,Cephalexin 250mg/5mL Suspension (100mL),1.00
 13-Aug-2014,Benson Medical Ward,Vancomycin 125mg Capsule (20),20.00
 19-Aug-2014,Benson Medical Ward,Vancomycin 125mg Capsule (20),20.00
 07-Aug-2014,Benson Medical Ward,Metronidazole 200mg/5mL Suspension (100mL),2.00
 05-Aug-2014,Benson Medical Ward,Sulfamethoxazole 400mg Trimethoprim 80mg  Ampoule (5 x 5mL),30.00
 25-Aug-2014,Benson Medical Ward,Aciclovir 5% (50mg/g) Cream (2g),1.00
 20-Aug-2014,Benson Medical Ward,Aciclovir 5% (50mg/g) Cream (2g),1.00
 15-Aug-2014,Benson Medical Ward,Moxifloxacin 400mg/250mL Infusion (1),3.00
 20-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Vial (5),5.00
 27-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Vial (5),5.00
 06-Aug-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),30.00
 13-Aug-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),40.00
 20-Aug-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),30.00
 27-Aug-2014,Benson Medical Ward,Amoxycillin 1g Vial (10),50.00
 06-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Capsule (20),40.00
 13-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Capsule (20),40.00
 04-Aug-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 06-Aug-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 13-Aug-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),40.00
 20-Aug-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),40.00
 22-Aug-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),8.00
 27-Aug-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),20.00
 13-Aug-2014,Benson Medical Ward,Azithromycin 500mg Vial (1),10.00
 13-Aug-2014,Benson Medical Ward,Azithromycin 500mg/10mL Vial (10),10.00
 20-Aug-2014,Benson Medical Ward,Azithromycin 500mg/10mL Vial (10),10.00
 27-Aug-2014,Benson Medical Ward,Azithromycin 500mg/10mL Vial (10),10.00
 04-Aug-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),3.00
 06-Aug-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),6.00
 27-Aug-2014,Benson Medical Ward,Azithromycin 500mg Tablet (3),6.00
 06-Aug-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),20.00
 13-Aug-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),5.00
 20-Aug-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),10.00
 27-Aug-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial (1),30.00
 06-Aug-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),20.00
 13-Aug-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),10.00
 20-Aug-2014,Benson Medical Ward,Ceftriaxone 1g Vial (1),20.00
 13-Aug-2014,Benson Medical Ward,Cephalexin 500mg Capsule (20),80.00
 20-Aug-2014,Benson Medical Ward,Cephalexin 500mg Capsule (20),40.00
 27-Aug-2014,Benson Medical Ward,Cephalexin 500mg Capsule (20),40.00
 06-Aug-2014,Benson Medical Ward,Cephazolin 1g Vial (10),10.00
 13-Aug-2014,Benson Medical Ward,Cephazolin 1g Vial (10),20.00
 20-Aug-2014,Benson Medical Ward,Cephazolin 1g Vial (10),20.00
 27-Aug-2014,Benson Medical Ward,Cephazolin 1g Vial (10),20.00
 06-Aug-2014,Benson Medical Ward,Ciprofloxacin 500mg Tablet (14),42.00
 06-Aug-2014,Benson Medical Ward,Clarithromycin 250mg Tablet (14),28.00
 20-Aug-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),24.00
 27-Aug-2014,Benson Medical Ward,Clindamycin 150mg Capsule (24),72.00
 13-Aug-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream (20g),1.00
 06-Aug-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),28.00
 13-Aug-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),35.00
 20-Aug-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),21.00
 27-Aug-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),35.00
 29-Aug-2014,Benson Medical Ward,Doxycycline 100mg Tablet (7),21.00
 06-Aug-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),30.00
 13-Aug-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),20.00
 20-Aug-2014,Benson Medical Ward,Flucloxacillin 1g Vial (10),10.00
 20-Aug-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 20-Aug-2014,Benson Medical Ward,Metronidazole 200mg Tablet (21),21.00
 06-Aug-2014,Benson Medical Ward,Metronidazole 400mg Tablet (21),21.00
 21-Aug-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet (5),2.00
 25-Aug-2014,Benson Medical Ward,Nitrofurantoin 50mg Capsule (30),30.00
 05-Aug-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",3.00
 06-Aug-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 13-Aug-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 20-Aug-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",2.00
 26-Aug-2014,Benson Medical Ward,Oseltamivir 75mg Capsule (10),20.00
 27-Aug-2014,Benson Medical Ward,Oseltamivir 75mg Capsule (10),20.00
 20-Aug-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),70.00
 27-Aug-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial (1),40.00
 20-Aug-2014,Benson Medical Ward,Roxithromycin 150mg Tablet (10),20.00
 27-Aug-2014,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 27-Aug-2014,Benson Medical Ward,Roxithromycin 300mg Tablet (5),5.00
 08-Aug-2014,Benson Medical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),3.00
 06-Aug-2014,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 20-Aug-2014,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 12-Aug-2014,Benson Medical Ward,Vancomycin 125mg Capsule (20),8.00
 18-Aug-2014,Benson Medical Ward,Vancomycin 125mg Capsule (20),10.00
 20-Aug-2014,Benson Medical Ward,Vancomycin 1g Vial (1),6.00
 12-Aug-2014,Colyer Surgical Ward,Meropenem 1g Vial (5),15.00
 11-Aug-2014,Colyer Surgical Ward,Meropenem 1g Vial (5),5.00
 14-Aug-2014,Colyer Surgical Ward,Meropenem 1g Vial (5),10.00
 08-Aug-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),4.00
 15-Aug-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),16.00
 12-Aug-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),10.00
 05-Aug-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),3.00
 08-Aug-2014,Colyer Surgical Ward,Vancomycin 500mg Vial (10),4.00
 07-Aug-2014,Colyer Surgical Ward,Vancomycin 500mg Vial (10),4.00
 05-Aug-2014,Colyer Surgical Ward,Vancomycin 500mg Vial (10),3.00
 15-Aug-2014,Colyer Surgical Ward,Vancomycin 500mg Vial (10),10.00
 07-Aug-2014,Colyer Surgical Ward,Vancomycin 1g Vial (1),4.00
 14-Aug-2014,Colyer Surgical Ward,Minocycline 50mg Tablet (60),17.00
 04-Aug-2014,Colyer Surgical Ward,Hexamine Hippurate 1g Tablet (100),5.00
 12-Aug-2014,Colyer Surgical Ward,Hydroxychloroquine 200mg Tablet (100),5.00
 25-Aug-2014,Colyer Surgical Ward,Moxifloxacin 400mg Tablet (5),5.00
 14-Aug-2014,Colyer Surgical Ward,Hydroxychloroquine 200mg Tablet (100),5.00
 18-Aug-2014,Colyer Surgical Ward,Azithromycin 500mg Tablet (3),3.00
 04-Aug-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet (7),7.00
 05-Aug-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet (7),14.00
 27-Aug-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet (7),14.00
 28-Aug-2014,Colyer Surgical Ward,"Nystatin 100,000unit/mL Suspension (24mL)",1.00
 12-Aug-2014,Colyer Surgical Ward,Rifampicin 150mg Capsule (100),10.00
 12-Aug-2014,Colyer Surgical Ward,Rifampicin 300mg Capsule (100),10.00
 05-Aug-2014,Colyer Surgical Ward,Lincomycin 600mg/2mL Vial (5),10.00
 13-Aug-2014,Colyer Surgical Ward,Azithromycin 500mg Vial (1),3.00
 25-Aug-2014,Colyer Surgical Ward,Aciclovir 800mg Tablet (35),35.00
 18-Aug-2014,Colyer Surgical Ward,Amoxycillin 500mg Vial (5),10.00
 04-Aug-2014,Colyer Surgical Ward,Amoxycillin 1g Vial (10),20.00
 08-Aug-2014,Colyer Surgical Ward,Amoxycillin 1g Vial (10),20.00
 18-Aug-2014,Colyer Surgical Ward,Amoxycillin 1g Vial (10),100.00
 18-Aug-2014,Colyer Surgical Ward,Amoxycillin 500mg Capsule (20),20.00
 25-Aug-2014,Colyer Surgical Ward,Amoxycillin 500mg Capsule (20),20.00
 25-Aug-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet (10),10.00
 18-Aug-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet (10),10.00
 08-Aug-2014,Colyer Surgical Ward,Benzylpenicillin 1.2g Vial (1),5.00
 04-Aug-2014,Colyer Surgical Ward,Benzylpenicillin 600mg Vial (1),5.00
 08-Aug-2014,Colyer Surgical Ward,Benzylpenicillin 600mg Vial (1),5.00
 04-Aug-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),5.00
 08-Aug-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 18-Aug-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 25-Aug-2014,Colyer Surgical Ward,Ceftriaxone 1g Vial (1),10.00
 04-Aug-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule (20),20.00
 25-Aug-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule (20),20.00
 08-Aug-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),50.00
 18-Aug-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),20.00
 25-Aug-2014,Colyer Surgical Ward,Cephazolin 1g Vial (10),20.00
 26-Aug-2014,Colyer Surgical Ward,Ciprofloxacin 500mg Tablet (14),14.00
 01-Aug-2014,Colyer Surgical Ward,Clindamycin 150mg Capsule (24),72.00
 28-Aug-2014,Colyer Surgical Ward,Clindamycin 150mg Capsule (24),24.00
 11-Aug-2014,Colyer Surgical Ward,Clotrimazole 1% (10mg/g) Cream (20g),1.00
 04-Aug-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),50.00
 08-Aug-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial (10),30.00
